Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Years_at_Company,Monthly_Income,Performance_Rating,Recruitment_Source,Training_Hours_Last_Year,Job_Satisfaction,Work_Life_Balance,Overtime,Attrition
46289,22,Male,Customer Support,Associate,Master's,11.7,136791,5,LinkedIn,98,2,4,No,No
46290,26,Female,IT,Manager,Master's,1.1,66888,2,Job Portal,76,1,3,Yes,No
46291,27,Female,Marketing,Manager,Master's,5.1,176140,5,Referral,85,3,5,No,No
46292,58,Female,Customer Support,Lead,PhD,3.9,56861,4,Referral,64,1,5,Yes,No
46293,38,Male,IT,Lead,Master's,1.9,148552,3,LinkedIn,80,2,2,No,No
46294,29,Female,Sales,Analyst,Master's,1.6,70566,4,Campus,67,4,2,No,No
46295,48,Male,Customer Support,Executive,High School,15.1,23024,3,Campus,114,5,4,No,Yes
46296,39,Female,Finance,Executive,PhD,5.4,118734,4,Consultant,110,5,4,No,No
46297,24,Female,Finance,Manager,Bachelor's,0,187798,4,Referral,27,4,3,No,No
46298,24,Female,Sales,Executive,Master's,1.5,144221,4,Consultant,4,3,3,No,No
46299,33,Female,Sales,Senior Associate,Bachelor's,5.3,76477,3,Job Portal,49,2,4,Yes,No
46300,48,Female,Customer Support,Lead,PhD,14,30184,3,Job Portal,107,3,5,No,No
46301,31,Male,HR,Lead,High School,0.6,121386,4,Campus,105,3,4,Yes,No
46302,22,Male,Finance,Associate,Master's,8.1,86302,5,Referral,45,5,2,No,No
46303,26,Other,Operations,Senior Associate,Bachelor's,21.2,139504,4,Job Portal,40,2,1,No,No
46304,32,Female,Customer Support,Executive,Master's,10.4,53050,1,Job Portal,39,2,1,No,No
46305,57,Female,HR,Executive,Bachelor's,3.7,145785,4,Referral,50,3,5,No,No
46306,44,Male,Finance,Executive,High School,10.3,138833,3,Consultant,65,3,4,Yes,No
46307,29,Male,Operations,Executive,PhD,7.3,132286,3,Campus,20,2,4,Yes,No
46308,46,Male,Marketing,Analyst,High School,0.3,121656,3,LinkedIn,50,4,3,Yes,No
46309,24,Female,Finance,Senior Associate,Bachelor's,3.3,20028,5,Referral,106,1,1,Yes,Yes
46310,24,Male,Finance,Manager,PhD,7.9,190611,2,Campus,34,2,5,No,Yes
46311,54,Male,Customer Support,Associate,High School,7.6,140401,2,Referral,91,3,1,No,No
46312,42,Male,Customer Support,Senior Associate,High School,8.6,187148,2,Campus,61,4,2,No,No
46313,33,Female,Marketing,Manager,High School,5.1,62707,3,Referral,37,2,2,No,No
46314,35,Female,Customer Support,Associate,Bachelor's,2.5,155823,5,Campus,24,1,3,No,Yes
46315,58,Female,Marketing,Executive,Master's,2.5,50345,3,Consultant,7,2,3,No,No
46316,22,Female,Marketing,Manager,Master's,2.5,139675,3,Campus,79,4,3,Yes,No
46317,22,Female,Operations,Senior Associate,High School,5.3,191068,2,Consultant,67,2,4,No,No
46318,28,Male,Marketing,Associate,Master's,9.7,91241,3,Job Portal,60,4,5,No,Yes
46319,58,Male,IT,Analyst,PhD,8.6,172003,1,Campus,113,2,5,No,No
46320,38,Male,IT,Manager,PhD,1.3,63971,4,Job Portal,41,2,1,Yes,No
46321,49,Male,Finance,Manager,Bachelor's,7.8,194475,3,LinkedIn,8,4,1,Yes,No
46322,31,Female,IT,Executive,PhD,2.6,167446,3,Campus,90,2,3,Yes,No
46323,26,Male,Marketing,Associate,High School,2.4,151082,4,LinkedIn,93,4,5,No,No
46324,29,Female,Marketing,Lead,Bachelor's,3.9,153623,4,LinkedIn,13,2,2,No,No
46325,42,Female,Operations,Lead,Master's,3.2,40229,4,Job Portal,101,2,1,No,No
46326,45,Male,IT,Manager,PhD,11.6,126453,1,Campus,64,5,5,No,No
46327,51,Male,IT,Analyst,PhD,1.7,121365,2,Campus,18,1,5,Yes,No
46328,41,Female,IT,Associate,Master's,8.4,127470,4,LinkedIn,54,5,1,No,No
46329,58,Male,IT,Senior Associate,PhD,3.7,190571,3,Job Portal,36,3,1,Yes,No
46330,39,Male,Sales,Senior Associate,PhD,3.2,51979,1,LinkedIn,104,2,2,No,Yes
46331,30,Male,Customer Support,Analyst,High School,1.9,113407,3,Consultant,36,5,1,No,Yes
46332,57,Female,Sales,Associate,High School,1.3,175674,5,Referral,60,3,3,Yes,No
46333,32,Male,Finance,Executive,PhD,5.8,139781,1,LinkedIn,69,3,2,No,No
46334,39,Male,IT,Analyst,High School,4,93047,4,Job Portal,57,5,4,Yes,No
46335,22,Female,Customer Support,Lead,High School,1.7,195631,4,Campus,88,4,2,No,Yes
46336,35,Female,Sales,Lead,Master's,13.4,183257,2,Job Portal,11,4,2,No,No
46337,58,Female,Operations,Analyst,High School,6.4,119823,4,Job Portal,65,2,1,No,Yes
46338,28,Male,Sales,Lead,Master's,1.4,195350,5,Referral,23,2,1,No,Yes
46339,55,Male,Finance,Associate,PhD,5.6,142989,4,Campus,77,2,5,No,No
46340,58,Male,Customer Support,Manager,Master's,9.7,171746,4,Referral,114,3,5,No,Yes
46341,50,Male,Sales,Analyst,PhD,2.7,141229,1,Referral,8,5,2,Yes,No
46342,29,Male,IT,Senior Associate,Bachelor's,1.6,89640,5,Consultant,113,2,5,No,No
46343,50,Male,Finance,Executive,Master's,5.2,173245,4,Referral,74,5,3,Yes,No
46344,39,Male,Customer Support,Lead,Master's,7.2,68745,2,Referral,54,4,2,No,No
46345,49,Male,Finance,Senior Associate,High School,2.2,21165,3,Consultant,17,2,5,Yes,Yes
46346,22,Female,Finance,Senior Associate,PhD,0.2,31639,2,Referral,10,2,2,No,No
46347,48,Female,Marketing,Analyst,High School,11.7,96988,3,Job Portal,63,3,1,No,No
46348,28,Male,Sales,Executive,PhD,6.6,191410,2,LinkedIn,69,4,2,Yes,Yes
46349,45,Female,Operations,Senior Associate,Bachelor's,3.3,50699,3,Consultant,71,3,4,No,No
46350,30,Male,Finance,Manager,High School,13.9,177914,5,Job Portal,14,2,5,No,No
46351,42,Male,Sales,Executive,High School,3.2,167127,3,Referral,29,4,4,No,Yes
46352,55,Female,Marketing,Associate,Bachelor's,1.5,83882,3,Campus,106,2,4,No,No
46353,44,Male,Customer Support,Analyst,High School,0.1,47401,5,LinkedIn,20,5,5,Yes,No
46354,46,Female,Marketing,Senior Associate,PhD,10.8,142248,3,Job Portal,51,2,2,No,Yes
46355,51,Male,Finance,Manager,High School,0.7,182547,4,Referral,82,5,4,No,No
46356,43,Female,Finance,Lead,High School,9.5,172380,2,Consultant,77,4,2,No,Yes
46357,22,Female,IT,Executive,Bachelor's,2.1,170860,4,Consultant,114,3,4,Yes,Yes
46358,59,Female,Operations,Lead,High School,20.8,68549,4,Referral,58,5,2,No,No
46359,53,Male,Operations,Lead,PhD,3.6,54139,3,Job Portal,56,5,4,No,No
46360,44,Male,Finance,Lead,High School,1.6,179671,4,Job Portal,19,4,4,No,No
46361,32,Female,Customer Support,Analyst,High School,3.4,55900,3,Referral,13,1,5,No,No
46362,57,Female,HR,Analyst,High School,1.6,84988,5,Consultant,41,3,2,Yes,No
46363,29,Male,Sales,Manager,High School,3.2,168692,3,LinkedIn,77,4,3,No,No
46364,23,Male,Operations,Manager,Bachelor's,2.7,102838,5,LinkedIn,107,5,2,No,No
46365,43,Male,Finance,Manager,Bachelor's,13.8,184481,4,Referral,114,2,3,Yes,Yes
46366,44,Male,Operations,Associate,PhD,0.4,133559,4,Referral,28,1,4,Yes,No
46367,53,Female,Operations,Lead,PhD,9.8,80349,4,Campus,68,3,5,Yes,Yes
46368,50,Female,Operations,Analyst,PhD,2.6,38251,4,LinkedIn,92,5,2,Yes,No
46369,58,Male,IT,Associate,PhD,3.3,106193,5,Job Portal,70,2,1,Yes,No
46370,22,Female,Operations,Senior Associate,Master's,1,157488,4,LinkedIn,117,4,4,Yes,No
46371,42,Male,Marketing,Associate,Master's,0.6,158807,3,Consultant,110,3,3,Yes,No
46372,31,Female,Customer Support,Senior Associate,High School,12.9,28303,4,LinkedIn,47,5,3,Yes,Yes
46373,32,Female,Customer Support,Associate,PhD,8.9,129183,3,Campus,46,3,3,No,No
46374,39,Male,Marketing,Lead,Master's,0.4,130627,4,Consultant,27,1,5,No,No
46375,40,Male,Operations,Associate,High School,3.7,179648,2,Referral,72,2,4,No,No
46376,29,Female,Customer Support,Manager,Master's,7.7,167918,4,Consultant,35,4,1,No,No
46377,38,Male,Customer Support,Analyst,High School,1.3,55749,4,LinkedIn,3,4,2,Yes,No
46378,38,Other,HR,Executive,Bachelor's,0.1,137189,3,Consultant,78,3,3,Yes,Yes
46379,56,Female,Finance,Manager,High School,2,187738,3,Campus,110,5,4,No,Yes
46380,47,Female,HR,Lead,PhD,4,38991,2,Campus,47,5,3,Yes,No
46381,33,Male,Customer Support,Executive,PhD,0.2,44637,2,Consultant,6,1,3,Yes,No
46382,28,Male,Operations,Associate,Bachelor's,0.7,146801,1,Referral,17,1,1,No,No
46383,43,Female,IT,Lead,Bachelor's,8.7,102579,3,Campus,39,2,5,No,No
46384,33,Female,Sales,Lead,PhD,16.7,97886,4,Job Portal,96,3,5,Yes,No
46385,27,Male,IT,Manager,High School,8,76057,2,Job Portal,112,4,1,No,No
46386,22,Female,HR,Analyst,High School,25.6,53161,4,Job Portal,119,5,5,No,No
46387,23,Female,HR,Lead,Master's,0.3,55932,4,Referral,69,1,2,Yes,Yes
46388,59,Male,Marketing,Executive,Bachelor's,6.6,37482,2,Referral,110,2,1,Yes,No
46389,43,Female,IT,Executive,High School,2.3,191005,5,Referral,6,2,3,No,No
46390,27,Female,Sales,Associate,High School,9.7,84969,3,Consultant,76,4,1,Yes,No
46391,24,Male,Operations,Manager,Bachelor's,2.4,129007,4,Campus,91,1,1,No,Yes
46392,28,Male,Marketing,Lead,Bachelor's,2.6,128775,2,LinkedIn,100,3,2,No,No
46393,52,Female,Sales,Lead,High School,4.3,175531,5,Consultant,74,2,3,No,No
46394,39,Female,Finance,Associate,High School,0.2,150075,3,Campus,88,4,3,Yes,No
46395,32,Female,HR,Executive,Master's,1.2,199882,2,Campus,18,5,1,No,No
46396,30,Female,Customer Support,Executive,High School,8.9,26112,1,Consultant,38,2,3,No,No
46397,34,Male,Sales,Manager,Bachelor's,3.9,117023,3,Campus,97,2,1,Yes,No
46398,47,Male,IT,Associate,PhD,4.5,42371,2,Job Portal,93,5,1,Yes,No
46399,41,Female,Operations,Analyst,High School,9,155167,2,Campus,103,3,1,No,No
46400,40,Male,Marketing,Senior Associate,PhD,4.6,132739,4,Job Portal,113,3,3,Yes,No
46401,24,Male,Customer Support,Manager,Master's,6.3,198634,4,Campus,107,3,5,No,No
46402,39,Male,HR,Lead,Bachelor's,1.1,137770,2,LinkedIn,102,3,3,Yes,No
46403,49,Male,Marketing,Manager,High School,4.6,82381,1,Campus,37,3,1,No,No
46404,27,Male,Finance,Senior Associate,PhD,3.4,46128,3,LinkedIn,16,1,4,Yes,Yes
46405,53,Male,Operations,Manager,Master's,5.2,143249,2,Consultant,104,1,5,No,Yes
46406,28,Male,Marketing,Analyst,Master's,7.2,197437,3,LinkedIn,44,5,3,No,No
46407,31,Male,Operations,Analyst,High School,6.3,41600,3,Consultant,10,1,4,Yes,No
46408,53,Female,Sales,Analyst,High School,9.9,152579,5,Campus,47,1,3,No,No
46409,45,Male,Marketing,Lead,Master's,1.8,136299,2,Campus,102,2,3,No,No
46410,53,Female,Marketing,Manager,Bachelor's,1.4,154836,4,Consultant,72,2,2,No,No
46411,56,Female,Finance,Analyst,Master's,5.4,148746,5,Referral,51,1,2,No,No
46412,46,Male,Operations,Analyst,Bachelor's,4.3,106520,3,Referral,68,1,1,No,No
46413,56,Female,Sales,Senior Associate,High School,2.4,81765,2,LinkedIn,96,2,1,No,Yes
46414,31,Male,Marketing,Senior Associate,High School,9.2,53583,3,Campus,16,5,1,Yes,No
46415,50,Male,Customer Support,Lead,Bachelor's,7.2,139126,1,Job Portal,78,2,3,Yes,No
46416,53,Female,Finance,Executive,Master's,1.8,184141,5,Referral,68,4,5,No,No
46417,30,Female,Operations,Manager,Master's,0.6,170544,3,Campus,69,5,4,No,No
46418,49,Female,Marketing,Associate,Master's,5.4,67382,4,LinkedIn,77,3,2,No,No
46419,45,Male,Customer Support,Analyst,Bachelor's,4.1,65171,3,Campus,76,2,3,No,Yes
46420,52,Male,Sales,Senior Associate,Bachelor's,2.8,127216,1,Job Portal,13,2,4,No,Yes
46421,24,Male,IT,Analyst,Master's,1.2,79553,3,Job Portal,56,2,4,No,Yes
46422,59,Female,Customer Support,Manager,PhD,7.3,20636,4,Consultant,98,3,3,No,No
46423,54,Male,Marketing,Executive,Bachelor's,1.9,163691,3,Referral,118,3,4,Yes,No
46424,42,Male,Marketing,Analyst,High School,2.7,141617,3,LinkedIn,78,3,4,No,No
46425,33,Female,IT,Analyst,PhD,5,180737,5,LinkedIn,37,1,5,No,No
46426,56,Male,IT,Executive,Master's,2.7,57970,1,Referral,59,3,4,No,No
46427,26,Female,Operations,Analyst,Bachelor's,18.6,22152,4,Job Portal,70,3,4,No,No
46428,37,Female,IT,Manager,PhD,2.1,60003,5,Job Portal,28,3,5,No,No
46429,46,Female,Marketing,Associate,Bachelor's,11.3,47999,3,Referral,50,3,4,No,No
46430,44,Male,Customer Support,Associate,Bachelor's,9.9,67220,5,Job Portal,53,1,1,Yes,No
46431,29,Male,Operations,Associate,PhD,13.2,100685,4,Referral,50,1,5,Yes,No
46432,22,Female,IT,Lead,Master's,0.6,89615,2,Consultant,64,1,4,Yes,Yes
46433,40,Male,Operations,Associate,Master's,1,96425,3,LinkedIn,14,3,5,Yes,No
46434,47,Female,Marketing,Lead,Bachelor's,0.4,120614,3,Job Portal,70,3,2,No,No
46435,26,Male,Marketing,Executive,High School,1.9,42938,2,Consultant,67,4,5,Yes,No
46436,47,Female,HR,Associate,Bachelor's,0.2,112201,3,Campus,48,3,1,Yes,Yes
46437,44,Male,Sales,Senior Associate,Master's,10.3,167890,4,Campus,62,4,3,No,No
46438,35,Male,Sales,Lead,Master's,1,77635,3,Referral,92,2,5,No,No
46439,53,Female,Marketing,Senior Associate,Bachelor's,6,25709,4,LinkedIn,49,5,1,No,No
46440,30,Male,Customer Support,Associate,Bachelor's,9.5,99404,4,LinkedIn,4,5,1,Yes,No
46441,41,Female,IT,Executive,Master's,1.3,23645,3,Campus,85,2,2,No,No
46442,26,Female,Operations,Executive,PhD,7.5,22646,3,Campus,3,1,1,No,No
46443,50,Female,Marketing,Associate,PhD,1.9,98248,3,Referral,96,1,1,No,No
46444,43,Female,Sales,Senior Associate,High School,3.4,23393,3,Consultant,108,1,4,Yes,No
46445,56,Female,Operations,Associate,Master's,10.1,32650,3,Consultant,26,4,1,Yes,Yes
46446,23,Male,Sales,Manager,PhD,3,75586,3,Campus,11,3,5,Yes,No
46447,46,Male,Finance,Manager,Master's,11.8,120439,2,Campus,51,5,1,No,No
46448,54,Female,Marketing,Executive,PhD,0.1,169889,5,Consultant,119,3,2,No,No
46449,50,Female,Operations,Associate,Bachelor's,10.6,72149,5,LinkedIn,119,3,3,Yes,No
46450,38,Female,IT,Associate,High School,0.9,162327,4,Campus,103,5,5,Yes,Yes
46451,37,Male,Marketing,Associate,PhD,2.2,54930,5,Job Portal,35,4,2,No,No
46452,41,Male,IT,Manager,Bachelor's,3.9,164958,4,LinkedIn,0,5,3,Yes,No
46453,44,Female,IT,Manager,PhD,0.6,160753,1,Referral,84,4,2,No,No
46454,24,Male,Sales,Manager,High School,1.6,44720,3,Referral,64,3,3,Yes,Yes
46455,45,Male,Finance,Analyst,Bachelor's,0.7,178198,4,LinkedIn,4,4,4,Yes,Yes
46456,44,Female,Sales,Senior Associate,Bachelor's,5.2,51405,4,Consultant,103,1,2,Yes,No
46457,47,Male,Customer Support,Associate,Master's,1.2,176163,4,LinkedIn,112,1,2,No,Yes
46458,51,Male,Customer Support,Executive,Bachelor's,0.7,186522,3,Job Portal,109,5,2,No,No
46459,55,Female,Marketing,Executive,Bachelor's,13.5,36469,1,Campus,21,1,4,Yes,No
46460,40,Male,Customer Support,Analyst,PhD,6.3,128044,1,Job Portal,97,2,2,Yes,No
46461,36,Male,HR,Manager,Master's,0.6,190793,4,Consultant,18,2,5,No,No
46462,51,Male,HR,Manager,Master's,5.7,121274,2,LinkedIn,107,2,2,No,No
46463,27,Female,IT,Lead,Bachelor's,2.8,107421,3,LinkedIn,0,1,2,No,No
46464,38,Female,Sales,Associate,PhD,18,135894,4,Consultant,25,4,3,Yes,No
46465,28,Male,HR,Lead,Bachelor's,1,153664,4,Referral,88,1,2,No,No
46466,47,Male,Finance,Analyst,Master's,2.3,149606,3,LinkedIn,10,4,3,Yes,Yes
46467,34,Female,Customer Support,Manager,High School,0.6,71758,3,LinkedIn,113,5,2,No,No
46468,38,Female,Marketing,Manager,Master's,4.1,37593,3,Referral,94,4,3,Yes,Yes
46469,21,Female,IT,Executive,High School,0.4,157673,5,Referral,81,3,2,Yes,No
46470,51,Male,Marketing,Executive,High School,1.3,113888,4,Consultant,76,5,3,No,No
46471,40,Female,Customer Support,Manager,Bachelor's,2.3,161552,4,Campus,17,2,4,No,No
46472,26,Male,IT,Senior Associate,High School,11.8,107458,4,LinkedIn,36,5,4,Yes,No
46473,21,Male,Sales,Executive,Bachelor's,4.1,26782,4,LinkedIn,79,5,5,Yes,No
46474,39,Male,HR,Senior Associate,Bachelor's,0.1,109780,3,LinkedIn,42,1,5,Yes,No
46475,59,Female,IT,Analyst,Bachelor's,0.3,29960,2,Campus,81,4,5,No,No
46476,47,Female,IT,Executive,High School,2.3,178822,4,Job Portal,57,1,5,Yes,Yes
46477,36,Male,Customer Support,Executive,PhD,1.1,27425,3,Campus,21,1,4,Yes,No
46478,34,Female,Operations,Manager,Master's,15.1,52982,3,LinkedIn,23,5,3,No,No
46479,54,Male,Sales,Lead,PhD,5.8,131127,3,LinkedIn,100,1,4,Yes,No
46480,27,Male,Finance,Associate,High School,6.9,121008,3,Campus,59,5,2,No,No
46481,40,Male,Marketing,Lead,High School,0.9,194362,5,LinkedIn,90,5,5,No,No
46482,51,Female,HR,Analyst,Bachelor's,1.6,34264,1,Job Portal,36,3,4,No,No
46483,42,Other,Operations,Manager,PhD,4.3,199645,4,Consultant,73,4,2,No,No
46484,40,Male,Marketing,Associate,PhD,4.5,64769,5,Consultant,25,3,5,No,No
46485,35,Male,HR,Associate,PhD,1.7,103844,2,Consultant,101,5,3,Yes,No
46486,45,Female,Operations,Executive,Bachelor's,2.6,53968,3,LinkedIn,77,5,3,No,No
46487,21,Female,Finance,Manager,Master's,3,147714,4,LinkedIn,53,3,1,No,No
46488,37,Female,Sales,Senior Associate,Bachelor's,1.5,115003,4,Job Portal,108,3,1,No,No
46489,36,Male,IT,Associate,PhD,2.7,189834,1,Referral,82,3,3,No,No
46490,57,Male,HR,Senior Associate,High School,4,171644,5,Campus,119,1,2,No,No
46491,41,Male,Sales,Lead,High School,0.3,109754,4,LinkedIn,33,4,2,No,Yes
46492,47,Female,HR,Lead,High School,4.2,61977,3,Job Portal,83,3,2,No,Yes
46493,55,Male,HR,Analyst,Bachelor's,1.7,139759,3,LinkedIn,96,4,2,No,No
46494,44,Female,IT,Associate,PhD,6.8,193272,5,Campus,18,5,2,No,No
46495,22,Male,Operations,Manager,PhD,12.9,160318,3,Campus,64,2,3,Yes,No
46496,45,Female,Sales,Senior Associate,High School,5.4,61293,3,Campus,74,4,5,No,Yes
46497,39,Male,Marketing,Senior Associate,Master's,3.9,77993,3,Referral,111,1,4,No,No
46498,33,Female,IT,Senior Associate,Bachelor's,3.5,103150,5,LinkedIn,54,3,2,No,No
46499,49,Female,Marketing,Executive,Bachelor's,10,105469,3,Consultant,98,5,3,No,No
46500,52,Male,Marketing,Lead,Master's,2.2,70951,5,Referral,48,4,4,Yes,No
46501,26,Male,Customer Support,Executive,PhD,0.1,186704,3,Referral,99,5,1,No,No
46502,29,Male,Operations,Manager,PhD,9.2,113144,3,Campus,109,3,4,Yes,No
46503,21,Female,IT,Analyst,Master's,11.5,112510,3,Referral,0,5,5,Yes,No
46504,44,Male,Customer Support,Associate,High School,3.1,129468,3,LinkedIn,30,1,5,No,No
46505,30,Male,Operations,Executive,Bachelor's,4.4,91528,3,Consultant,70,2,3,Yes,No
46506,55,Female,Finance,Associate,PhD,1.8,158705,4,LinkedIn,94,2,2,No,No
46507,26,Female,Finance,Lead,Bachelor's,2.1,197918,4,Referral,11,5,3,No,Yes
46508,40,Female,IT,Analyst,PhD,3,177291,4,Consultant,88,5,5,Yes,No
46509,58,Female,Finance,Manager,PhD,2.1,80726,3,Referral,40,4,4,No,No
46510,32,Male,Operations,Manager,High School,18.7,24065,3,LinkedIn,86,5,1,No,No
46511,23,Female,IT,Lead,PhD,8.4,59577,3,Job Portal,8,2,4,Yes,No
46512,38,Female,HR,Analyst,High School,1.7,119146,5,Campus,33,5,5,Yes,No
46513,41,Female,Operations,Manager,High School,3.7,124736,3,Referral,61,1,2,Yes,No
46514,55,Male,Customer Support,Manager,PhD,3,143247,4,Campus,32,2,1,No,Yes
46515,57,Other,Customer Support,Associate,High School,22.6,148702,4,Job Portal,68,2,2,No,Yes
46516,39,Female,Customer Support,Executive,PhD,1.1,99596,2,LinkedIn,60,1,4,No,No
46517,45,Male,Sales,Executive,High School,2.2,50127,4,Consultant,82,1,2,No,No
46518,38,Male,IT,Associate,Bachelor's,2.3,37008,5,Job Portal,6,2,5,No,No
46519,50,Female,Sales,Analyst,High School,5.7,65782,3,Consultant,22,4,5,Yes,Yes
46520,54,Male,HR,Associate,PhD,6.1,156192,1,Consultant,45,3,5,Yes,No
46521,30,Male,HR,Lead,PhD,1.3,34674,5,Campus,96,4,5,No,No
46522,42,Female,Operations,Analyst,Bachelor's,2.2,54383,4,Campus,7,4,3,No,No
46523,24,Male,Finance,Lead,PhD,1.9,59254,1,Referral,23,2,1,No,No
46524,23,Female,Marketing,Executive,PhD,2.9,125792,1,Campus,27,2,5,Yes,No
46525,48,Female,Customer Support,Senior Associate,High School,0.3,198861,3,Consultant,44,2,3,No,No
46526,42,Female,Finance,Associate,Bachelor's,2.1,143577,4,Consultant,6,1,2,No,No
46527,32,Male,Sales,Associate,Master's,2.9,181783,4,Campus,43,2,3,Yes,No
46528,33,Male,Finance,Analyst,PhD,9.4,107029,2,Referral,74,4,3,Yes,Yes
46529,53,Female,Marketing,Senior Associate,PhD,3.7,186687,4,LinkedIn,69,2,2,No,Yes
46530,39,Female,HR,Manager,Master's,14,28723,3,LinkedIn,20,5,5,No,Yes
46531,37,Male,Finance,Manager,Master's,4.1,115910,5,Consultant,20,1,1,Yes,No
46532,54,Male,Sales,Manager,High School,5.3,85216,3,Referral,9,2,2,No,No
46533,24,Female,IT,Lead,High School,11.5,118640,4,Campus,11,2,2,No,Yes
46534,59,Female,HR,Executive,High School,0.7,40686,4,Job Portal,88,2,5,No,No
46535,28,Male,Customer Support,Lead,Master's,8,43381,1,LinkedIn,72,1,1,No,No
46536,53,Male,Finance,Associate,High School,0.5,171659,4,Consultant,79,3,4,No,No
46537,21,Female,Sales,Manager,Master's,3.4,196102,4,Campus,33,5,1,No,No
46538,25,Female,Marketing,Associate,PhD,16.5,106977,2,Campus,113,1,1,No,No
46539,52,Female,Sales,Manager,PhD,12.6,39623,3,LinkedIn,115,4,1,No,No
46540,21,Female,Sales,Lead,Bachelor's,4.2,27716,3,Campus,31,2,3,No,No
46541,55,Male,HR,Manager,High School,5.4,44723,3,Consultant,3,1,2,No,No
46542,42,Female,HR,Associate,PhD,6.6,196541,3,Consultant,81,5,1,No,No
46543,49,Male,IT,Manager,Bachelor's,0.9,52017,3,LinkedIn,91,1,3,No,No
46544,37,Male,Finance,Analyst,Bachelor's,1.7,53011,4,Campus,48,4,2,No,No
46545,50,Female,Operations,Analyst,PhD,2,113018,3,Consultant,92,3,4,Yes,Yes
46546,55,Male,Finance,Associate,Bachelor's,1.5,37806,3,LinkedIn,112,3,4,Yes,Yes
46547,21,Male,Sales,Analyst,Master's,4.1,149177,5,Campus,43,5,4,No,No
46548,24,Male,Customer Support,Senior Associate,PhD,8.8,63111,2,Referral,32,5,3,No,No
46549,29,Female,Finance,Associate,Bachelor's,0.9,49296,1,Referral,81,3,2,Yes,Yes
46550,52,Female,HR,Executive,High School,2,156431,4,Campus,55,1,2,No,No
46551,25,Female,HR,Manager,High School,3.4,199470,2,Campus,69,2,4,No,No
46552,34,Female,Finance,Manager,Master's,1.1,31047,4,LinkedIn,10,5,3,No,Yes
46553,46,Female,Marketing,Associate,Bachelor's,11.2,113049,2,Referral,43,3,5,No,No
46554,43,Female,Finance,Lead,Master's,4.2,72334,4,LinkedIn,9,5,1,Yes,No
46555,42,Male,Sales,Manager,Bachelor's,4.7,27728,3,Consultant,9,4,1,Yes,Yes
46556,47,Male,HR,Associate,High School,0.5,191859,5,Job Portal,28,4,2,No,No
46557,45,Male,IT,Analyst,Master's,1,130236,4,Referral,110,4,2,Yes,No
46558,56,Male,Customer Support,Manager,High School,0.9,158314,3,Referral,59,5,5,No,No
46559,24,Male,HR,Analyst,Master's,6.9,153224,4,LinkedIn,8,4,2,Yes,No
46560,52,Male,Customer Support,Manager,PhD,5.3,198169,2,Consultant,64,5,5,No,Yes
46561,29,Female,IT,Senior Associate,Master's,7,127791,4,Campus,4,4,2,No,Yes
46562,22,Female,Finance,Executive,Bachelor's,1,160593,4,LinkedIn,114,1,1,No,No
46563,59,Male,Sales,Lead,PhD,3,122394,3,Consultant,116,5,3,No,No
46564,45,Male,Sales,Associate,Bachelor's,0.3,72342,4,LinkedIn,107,1,3,No,No
