S.no,Report_Month,Customer_Segment,Product_Type,Total_Revenue,Expected_Provision_Rate,Calculated_Provision_Amount,Net_Revenue
14942,2024-03,Enterprise,Service_A,24120.02,0.01,313.56,23806.46
14943,2024-10,SMB,Subscription_C,6379.86,0.02,102.08,6277.78
14944,2024-10,Retail,Product_B,2868.90,0.05,143.45,2725.45
14945,2024-09,Enterprise,Product_B,24251.20,0.01,291.01,23960.19
14946,2024-10,Retail,Product_B,2694.34,0.04,115.86,2578.48
14947,2024-06,Retail,Subscription_C,1457.33,0.05,75.78,1381.55
14948,2024-04,Retail,Service_A,1589.16,0.05,82.64,1506.52
14949,2024-07,SMB,Product_B,10548.58,0.03,263.71,10284.87
14950,2024-03,Retail,Subscription_C,1486.95,0.05,66.91,1420.04
14951,2024-01,SMB,AddOn_D,5608.34,0.03,168.25,5440.09
14952,2024-07,Retail,Subscription_C,2547.67,0.05,137.57,2410.10
14953,2024-05,SMB,AddOn_D,8306.05,0.03,249.18,8056.87
14954,2024-01,Enterprise,AddOn_D,19407.78,0.01,116.45,19291.33
14955,2024-04,SMB,Subscription_C,14761.38,0.02,265.70,14495.68
14956,2024-07,Retail,Subscription_C,3273.72,0.05,150.59,3123.13
14957,2024-04,Enterprise,AddOn_D,19633.27,0.01,196.33,19436.94
14958,2024-08,Retail,AddOn_D,4820.29,0.04,173.53,4646.76
14959,2024-01,Retail,AddOn_D,2073.46,0.04,80.86,1992.60
14960,2024-10,Enterprise,AddOn_D,21066.67,0.01,252.80,20813.87
14961,2024-01,Enterprise,Service_A,25545.35,0.01,204.36,25340.99
14962,2024-01,Enterprise,Subscription_C,15949.08,0.02,239.24,15709.84
14963,2024-03,Retail,AddOn_D,2652.24,0.06,145.87,2506.37
14964,2024-01,Enterprise,AddOn_D,26767.42,0.01,347.98,26419.44
14965,2024-03,Enterprise,AddOn_D,20996.71,0.01,146.98,20849.73
14966,2024-07,Enterprise,Service_A,15934.81,0.01,111.54,15823.27
14967,2024-05,Enterprise,AddOn_D,22715.88,0.01,272.59,22443.29
14968,2024-05,SMB,Service_A,13664.36,0.02,245.96,13418.40
14969,2024-01,SMB,Service_A,9315.70,0.02,223.58,9092.12
14970,2024-11,Enterprise,Service_A,24685.01,0.01,320.91,24364.10
14971,2024-03,Retail,Product_B,2111.71,0.04,82.36,2029.35
14972,2024-05,Retail,Service_A,3251.68,0.05,152.83,3098.85
14973,2024-10,Retail,AddOn_D,1966.74,0.04,86.54,1880.20
14974,2024-01,Enterprise,Subscription_C,19776.44,0.01,158.21,19618.23
14975,2024-10,Retail,Product_B,3934.98,0.04,145.59,3789.39
14976,2024-08,SMB,Product_B,12351.67,0.02,259.39,12092.28
14977,2024-09,Enterprise,Product_B,23267.63,0.01,139.61,23128.02
14978,2024-01,Retail,Subscription_C,1710.02,0.04,75.24,1634.78
14979,2024-06,SMB,Subscription_C,11402.03,0.02,216.64,11185.39
14980,2024-11,Retail,Product_B,3585.79,0.04,150.60,3435.19
14981,2024-10,SMB,Product_B,9293.98,0.02,195.17,9098.81
14982,2024-05,Enterprise,Subscription_C,22812.42,0.01,250.94,22561.48
14983,2024-08,Enterprise,Subscription_C,21818.08,0.01,305.45,21512.63
14984,2024-08,Retail,Product_B,2278.32,0.05,104.80,2173.52
14985,2024-03,Enterprise,AddOn_D,23500.49,0.01,164.50,23335.99
14986,2024-04,SMB,Subscription_C,11486.60,0.03,310.14,11176.46
14987,2024-11,Retail,Service_A,2114.15,0.05,99.37,2014.78
14988,2024-04,Enterprise,Subscription_C,20942.96,0.01,293.20,20649.76
14989,2024-06,Retail,Subscription_C,3801.51,0.04,148.26,3653.25
14990,2024-01,Enterprise,Service_A,16206.56,0.01,145.86,16060.70
14991,2024-06,SMB,Service_A,9070.68,0.03,308.40,8762.28
14992,2024-08,SMB,Subscription_C,13241.85,0.03,410.50,12831.35
14993,2024-08,Retail,Product_B,2655.25,0.05,127.45,2527.80
14994,2024-05,SMB,Subscription_C,6265.97,0.03,200.51,6065.46
14995,2024-10,Enterprise,AddOn_D,26931.14,0.01,269.31,26661.83
14996,2024-09,Enterprise,AddOn_D,22752.45,0.01,250.28,22502.17
14997,2024-06,Retail,Service_A,2585.35,0.04,98.24,2487.11
14998,2024-10,Enterprise,Product_B,17311.17,0.01,103.87,17207.30
14999,2024-03,Retail,AddOn_D,2078.96,0.05,93.55,1985.41
15000,2024-01,Retail,Subscription_C,4214.90,0.06,231.82,3983.08
15001,2024-09,SMB,Product_B,6495.75,0.03,181.88,6313.87
15002,2024-03,Enterprise,AddOn_D,20055.54,0.01,120.33,19935.21
15003,2024-05,Retail,Subscription_C,1190.21,0.05,57.13,1133.08
15004,2024-06,Retail,Subscription_C,4248.66,0.05,199.69,4048.97
15005,2024-05,Retail,Subscription_C,1067.82,0.04,42.71,1025.11
15006,2024-07,Enterprise,Service_A,21543.73,0.01,129.26,21414.47
15007,2024-08,Retail,Subscription_C,3475.24,0.06,191.14,3284.10
15008,2024-10,SMB,AddOn_D,13978.47,0.03,461.29,13517.18
15009,2024-10,Retail,Service_A,4839.37,0.05,251.65,4587.72
15010,2024-06,SMB,Product_B,14606.78,0.03,482.02,14124.76
15011,2024-03,Retail,Service_A,2741.71,0.04,117.89,2623.82
15012,2024-05,Enterprise,Service_A,27320.28,0.01,382.48,26937.80
15013,2024-09,Enterprise,AddOn_D,28628.04,0.01,286.28,28341.76
15014,2024-05,SMB,Product_B,7588.09,0.03,220.05,7368.04
15015,2024-01,SMB,Product_B,12764.25,0.03,382.93,12381.32
15016,2024-08,Retail,Subscription_C,1611.81,0.05,74.14,1537.67
15017,2024-09,SMB,Product_B,5256.78,0.02,115.65,5141.13
15018,2024-01,Retail,Subscription_C,3910.64,0.05,183.80,3726.84
15019,2024-09,Enterprise,Subscription_C,28196.44,0.01,310.16,27886.28
15020,2024-01,SMB,Subscription_C,13348.97,0.03,347.07,13001.90
15021,2024-03,Enterprise,Product_B,18864.47,0.01,113.19,18751.28
15022,2024-10,Enterprise,AddOn_D,26727.23,0.01,133.64,26593.59
15023,2024-10,Enterprise,Product_B,29357.48,0.01,234.86,29122.62
15024,2024-03,SMB,Service_A,12222.56,0.03,391.12,11831.44
15025,2024-07,SMB,Product_B,13201.16,0.03,369.63,12831.53
15026,2024-07,SMB,Product_B,5946.21,0.03,154.60,5791.61
15027,2024-03,SMB,Product_B,10503.39,0.03,294.09,10209.30
15028,2024-01,SMB,Product_B,10345.93,0.02,175.88,10170.05
15029,2024-06,SMB,Product_B,13355.64,0.03,373.96,12981.68
15030,2024-10,Enterprise,Service_A,20568.06,0.01,143.98,20424.08
15031,2024-01,Enterprise,AddOn_D,29179.12,0.01,379.33,28799.79
15032,2024-05,Enterprise,Product_B,16171.99,0.01,161.72,16010.27
15033,2024-05,Enterprise,Subscription_C,25827.24,0.01,361.58,25465.66
15034,2024-11,SMB,Subscription_C,14100.16,0.02,338.40,13761.76
15035,2024-03,Retail,Service_A,2132.20,0.05,102.35,2029.85
15036,2024-03,Enterprise,Product_B,23267.47,0.01,325.74,22941.73
15037,2024-10,Enterprise,Service_A,24011.35,0.01,312.15,23699.20
15038,2024-10,Enterprise,Product_B,28020.89,0.01,168.13,27852.76
15039,2024-08,Enterprise,Subscription_C,20815.59,0.01,166.52,20649.07
15040,2024-10,Retail,Product_B,1421.63,0.05,75.35,1346.28
15041,2024-06,Retail,AddOn_D,3615.98,0.04,130.18,3485.80
15042,2024-09,Retail,Subscription_C,4937.31,0.05,236.99,4700.32
15043,2024-01,Enterprise,Subscription_C,20336.85,0.01,142.36,20194.49
15044,2024-11,Enterprise,Subscription_C,22093.32,0.01,265.12,21828.20
15045,2024-03,Enterprise,AddOn_D,21984.23,0.01,285.79,21698.44
15046,2024-06,Retail,Subscription_C,3117.27,0.05,162.10,2955.17
15047,2024-01,Enterprise,Subscription_C,20079.04,0.02,301.19,19777.85
15048,2024-11,SMB,AddOn_D,5794.85,0.03,168.05,5626.80
15049,2024-04,SMB,Subscription_C,9178.58,0.03,266.18,8912.40
15050,2024-10,SMB,Service_A,12021.07,0.03,312.55,11708.52
15051,2024-04,Retail,Product_B,3854.50,0.05,177.31,3677.19
15052,2024-06,Retail,AddOn_D,3071.00,0.04,110.56,2960.44
15053,2024-08,Retail,Subscription_C,4620.39,0.05,240.26,4380.13
15054,2024-01,Enterprise,AddOn_D,15809.12,0.01,221.33,15587.79
15055,2024-06,SMB,Service_A,11537.57,0.02,196.14,11341.43
15056,2024-01,SMB,Service_A,7808.53,0.02,179.60,7628.93
15057,2024-01,Enterprise,Service_A,19975.69,0.01,199.76,19775.93
15058,2024-03,Retail,Subscription_C,2304.19,0.04,96.78,2207.41
15059,2024-09,Retail,AddOn_D,1810.35,0.05,83.28,1727.07
15060,2024-05,Retail,Service_A,4455.67,0.05,200.51,4255.16
15061,2024-05,SMB,Service_A,13495.03,0.04,472.33,13022.70
15062,2024-03,Enterprise,Service_A,25679.43,0.01,308.15,25371.28
15063,2024-06,SMB,Subscription_C,5632.61,0.02,129.55,5503.06
15064,2024-07,SMB,Service_A,10458.15,0.03,271.91,10186.24
15065,2024-04,Retail,Product_B,2551.60,0.05,114.82,2436.78
15066,2024-07,SMB,AddOn_D,8625.37,0.03,293.26,8332.11
15067,2024-07,Retail,AddOn_D,3446.37,0.04,151.64,3294.73
15068,2024-07,Retail,Subscription_C,4315.35,0.04,168.30,4147.05
15069,2024-03,Enterprise,AddOn_D,28745.57,0.01,172.47,28573.10
15070,2024-08,SMB,Subscription_C,5241.89,0.04,183.47,5058.42
15071,2024-04,SMB,Service_A,6077.93,0.02,127.64,5950.29
15072,2024-11,SMB,Subscription_C,8441.49,0.02,143.51,8297.98
15073,2024-04,Enterprise,Subscription_C,15053.77,0.01,210.75,14843.02
15074,2024-10,Retail,Subscription_C,1094.36,0.04,44.87,1049.49
15075,2024-03,SMB,Service_A,10630.25,0.03,340.17,10290.08
15076,2024-01,SMB,Product_B,13629.32,0.03,408.88,13220.44
15077,2024-10,SMB,Service_A,10884.54,0.02,217.69,10666.85
15078,2024-06,SMB,Product_B,14785.00,0.03,458.34,14326.66
15079,2024-01,SMB,Product_B,10788.08,0.02,237.34,10550.74
15080,2024-08,Enterprise,AddOn_D,21750.77,0.01,304.51,21446.26
15081,2024-03,Enterprise,Product_B,28010.97,0.01,308.12,27702.85
15082,2024-06,Enterprise,Service_A,26048.58,0.01,312.58,25736.00
15083,2024-07,SMB,Service_A,6856.90,0.03,171.42,6685.48
15084,2024-01,Retail,AddOn_D,2861.14,0.04,114.45,2746.69
15085,2024-07,SMB,AddOn_D,8375.28,0.03,259.63,8115.65
15086,2024-07,Enterprise,Service_A,26278.17,0.01,315.34,25962.83
15087,2024-03,Enterprise,AddOn_D,24717.75,0.01,173.02,24544.73
15088,2024-04,Retail,Product_B,1764.40,0.04,65.28,1699.12
15089,2024-06,Retail,Service_A,1665.30,0.05,86.60,1578.70
15090,2024-09,SMB,Subscription_C,7197.13,0.02,115.15,7081.98
15091,2024-01,SMB,Product_B,5439.33,0.02,92.47,5346.86
15092,2024-07,Retail,Product_B,4764.48,0.04,190.58,4573.90
15093,2024-10,Enterprise,Service_A,27012.79,0.01,243.12,26769.67
15094,2024-09,Enterprise,Subscription_C,17388.64,0.01,86.94,17301.70
15095,2024-07,Retail,Subscription_C,4324.10,0.04,151.34,4172.76
15096,2024-05,SMB,Service_A,11402.00,0.03,296.45,11105.55
15097,2024-09,Enterprise,Subscription_C,28058.36,0.01,392.82,27665.54
15098,2024-05,Enterprise,Subscription_C,25669.11,0.01,205.35,25463.76
15099,2024-11,SMB,Product_B,10507.15,0.02,231.16,10275.99
15100,2024-11,SMB,Subscription_C,12742.74,0.03,407.77,12334.97
15101,2024-01,Enterprise,Subscription_C,26199.12,0.01,183.39,26015.73
15102,2024-09,Retail,AddOn_D,1691.58,0.05,86.27,1605.31
15103,2024-08,Enterprise,Product_B,26378.96,0.02,395.68,25983.28
15104,2024-04,SMB,Subscription_C,6658.45,0.02,126.51,6531.94
15105,2024-08,Enterprise,Service_A,19005.26,0.01,95.03,18910.23
15106,2024-05,Retail,Service_A,4743.01,0.04,189.72,4553.29
15107,2024-01,Enterprise,AddOn_D,17824.60,0.01,124.77,17699.83
15108,2024-03,Enterprise,Product_B,17212.48,0.01,172.12,17040.36
15109,2024-10,SMB,AddOn_D,10773.11,0.03,344.74,10428.37
15110,2024-03,Retail,AddOn_D,3576.76,0.04,135.92,3440.84
15111,2024-01,Enterprise,Subscription_C,16632.00,0.01,216.22,16415.78
15112,2024-07,Enterprise,Service_A,28718.14,0.01,229.75,28488.39
15113,2024-05,SMB,AddOn_D,5627.28,0.02,135.05,5492.23
15114,2024-11,Retail,AddOn_D,2635.56,0.05,118.60,2516.96
15115,2024-11,SMB,Product_B,12954.22,0.03,440.44,12513.78
15116,2024-05,Enterprise,Product_B,22024.04,0.01,242.26,21781.78
15117,2024-10,SMB,AddOn_D,7363.78,0.02,176.73,7187.05
15118,2024-11,SMB,Subscription_C,14203.67,0.02,255.67,13948.00
15119,2024-06,SMB,Product_B,8961.87,0.03,224.05,8737.82
15120,2024-03,SMB,Service_A,12944.53,0.02,284.78,12659.75
15121,2024-01,Retail,Subscription_C,3094.03,0.04,120.67,2973.36
15122,2024-01,Retail,Service_A,4958.34,0.05,262.79,4695.55
15123,2024-07,Retail,AddOn_D,4218.05,0.04,172.94,4045.11
15124,2024-01,SMB,Service_A,14519.49,0.02,319.43,14200.06
15125,2024-01,SMB,Product_B,5675.55,0.02,113.51,5562.04
15126,2024-05,SMB,Service_A,14013.36,0.02,238.23,13775.13
15127,2024-08,Enterprise,Product_B,28396.14,0.01,340.75,28055.39
15128,2024-11,Enterprise,Subscription_C,17358.02,0.01,104.15,17253.87
15129,2024-05,Enterprise,Subscription_C,23822.42,0.01,142.93,23679.49
15130,2024-10,Enterprise,Product_B,28074.73,0.01,196.52,27878.21
15131,2024-09,Retail,Service_A,4523.18,0.04,167.36,4355.82
15132,2024-08,Retail,AddOn_D,2718.84,0.04,103.32,2615.52
15133,2024-10,SMB,Subscription_C,13586.37,0.03,448.35,13138.02
15134,2024-01,Enterprise,Service_A,19464.12,0.01,253.03,19211.09
15135,2024-04,Retail,Subscription_C,4326.84,0.05,229.32,4097.52
15136,2024-09,Retail,Subscription_C,1838.93,0.04,71.72,1767.21
15137,2024-11,Retail,Product_B,3929.81,0.06,216.14,3713.67
15138,2024-10,Enterprise,AddOn_D,19711.95,0.01,256.26,19455.69
15139,2024-04,Retail,Service_A,4885.71,0.05,234.51,4651.20
15140,2024-06,Enterprise,AddOn_D,17221.51,0.01,172.22,17049.29
15141,2024-10,SMB,Subscription_C,6935.61,0.02,117.91,6817.70
15142,2024-01,SMB,AddOn_D,5720.20,0.03,177.33,5542.87
15143,2024-01,Enterprise,AddOn_D,22393.77,0.01,111.97,22281.80
15144,2024-04,Enterprise,AddOn_D,25061.41,0.01,175.43,24885.98
15145,2024-01,Retail,Subscription_C,3646.40,0.04,160.44,3485.96
15146,2024-06,Enterprise,Product_B,26130.47,0.01,313.57,25816.90
15147,2024-09,Enterprise,Product_B,21119.83,0.01,232.32,20887.51
15148,2024-08,Retail,Subscription_C,4673.42,0.05,210.30,4463.12
15149,2024-03,SMB,Subscription_C,6966.89,0.02,111.47,6855.42
15150,2024-09,SMB,AddOn_D,11248.31,0.03,371.19,10877.12
15151,2024-11,SMB,Service_A,8532.62,0.02,127.99,8404.63
15152,2024-08,Retail,AddOn_D,3383.11,0.05,155.62,3227.49
15153,2024-11,Enterprise,Subscription_C,21163.04,0.01,253.96,20909.08
15154,2024-04,Retail,Product_B,4439.68,0.04,186.47,4253.21
15155,2024-08,SMB,Product_B,10770.08,0.03,333.87,10436.21
15156,2024-03,Enterprise,AddOn_D,28934.91,0.01,173.61,28761.30
15157,2024-11,Retail,Subscription_C,2652.41,0.05,124.66,2527.75
15158,2024-11,SMB,Service_A,9794.37,0.03,254.65,9539.72
15159,2024-09,Enterprise,Service_A,28138.58,0.01,168.83,27969.75
15160,2024-09,SMB,Service_A,7201.74,0.03,208.85,6992.89
15161,2024-01,Enterprise,Service_A,24567.65,0.01,122.84,24444.81
15162,2024-04,SMB,AddOn_D,13743.36,0.03,398.56,13344.80
15163,2024-10,Retail,Subscription_C,3370.77,0.05,155.06,3215.71
15164,2024-07,Enterprise,Subscription_C,24126.96,0.01,289.52,23837.44
15165,2024-07,SMB,Subscription_C,5524.48,0.03,149.16,5375.32
15166,2024-09,Enterprise,Product_B,19590.38,0.01,215.49,19374.89
15167,2024-11,SMB,Service_A,5126.73,0.03,158.93,4967.80
15168,2024-09,SMB,AddOn_D,6459.60,0.03,219.63,6239.97
15169,2024-07,Retail,Subscription_C,4395.57,0.05,215.38,4180.19
15170,2024-09,Enterprise,Product_B,25376.31,0.01,152.26,25224.05
15171,2024-05,SMB,Subscription_C,7380.61,0.02,132.85,7247.76
15172,2024-01,SMB,Service_A,6859.65,0.02,144.05,6715.60
15173,2024-01,Enterprise,Subscription_C,27079.17,0.01,270.79,26808.38
15174,2024-08,SMB,Subscription_C,14752.54,0.02,250.79,14501.75
15175,2024-01,SMB,Product_B,9096.73,0.02,145.55,8951.18
15176,2024-01,Enterprise,AddOn_D,24996.23,0.01,224.97,24771.26
15177,2024-08,Enterprise,Service_A,16494.61,0.01,214.43,16280.18
15178,2024-04,Retail,Service_A,4793.23,0.04,206.11,4587.12
15179,2024-01,Enterprise,AddOn_D,29502.28,0.01,265.52,29236.76
15180,2024-08,Enterprise,AddOn_D,17617.87,0.01,229.03,17388.84
15181,2024-11,SMB,Subscription_C,5766.64,0.02,132.63,5634.01
15182,2024-07,SMB,Subscription_C,7391.06,0.02,177.39,7213.67
15183,2024-06,SMB,Service_A,11265.49,0.03,315.43,10950.06
15184,2024-06,Enterprise,Subscription_C,29972.37,0.01,329.70,29642.67
15185,2024-01,Enterprise,Subscription_C,27080.53,0.01,324.97,26755.56
15186,2024-03,SMB,AddOn_D,8689.93,0.02,130.35,8559.58
15187,2024-01,SMB,Subscription_C,6008.21,0.02,102.14,5906.07
15188,2024-09,SMB,AddOn_D,11931.82,0.02,202.84,11728.98
15189,2024-08,Retail,AddOn_D,3481.31,0.05,184.51,3296.80
15190,2024-09,Enterprise,Product_B,16207.87,0.01,129.66,16078.21
15191,2024-07,Enterprise,Product_B,18168.87,0.01,90.84,18078.03
15192,2024-09,SMB,Service_A,6099.92,0.02,97.60,6002.32
15193,2024-03,Retail,AddOn_D,3334.20,0.05,150.04,3184.16
15194,2024-01,Retail,Subscription_C,2814.58,0.04,121.03,2693.55
15195,2024-04,Retail,Subscription_C,4622.02,0.04,180.26,4441.76
15196,2024-03,SMB,Subscription_C,9307.99,0.02,223.39,9084.60
15197,2024-03,Enterprise,Subscription_C,15016.53,0.01,150.17,14866.36
15198,2024-09,Retail,AddOn_D,1910.65,0.04,74.52,1836.13
15199,2024-03,Enterprise,Subscription_C,26332.13,0.01,263.32,26068.81
15200,2024-07,Enterprise,Subscription_C,23410.20,0.01,280.92,23129.28
15201,2024-03,SMB,AddOn_D,9068.99,0.04,317.41,8751.58
15202,2024-08,SMB,Product_B,6634.52,0.03,179.13,6455.39
15203,2024-01,Enterprise,AddOn_D,29674.85,0.01,207.72,29467.13
15204,2024-03,SMB,Product_B,7927.68,0.02,118.92,7808.76
15205,2024-03,Retail,AddOn_D,4022.84,0.05,193.10,3829.74
15206,2024-11,SMB,AddOn_D,10699.73,0.03,331.69,10368.04
15207,2024-01,SMB,AddOn_D,6254.84,0.03,187.65,6067.19
15208,2024-05,Retail,Subscription_C,1759.22,0.04,70.37,1688.85
15209,2024-07,SMB,Product_B,12558.60,0.02,276.29,12282.31
15210,2024-10,Retail,Subscription_C,4767.77,0.04,185.94,4581.83
15211,2024-03,Retail,Service_A,2731.26,0.05,125.64,2605.62
15212,2024-07,Enterprise,Service_A,17617.27,0.02,264.26,17353.01
15213,2024-04,Enterprise,AddOn_D,28894.32,0.01,144.47,28749.85
15214,2024-07,SMB,Service_A,14686.60,0.03,440.60,14246.00
15215,2024-08,Retail,Service_A,1789.63,0.04,75.16,1714.47
15216,2024-01,SMB,Service_A,14418.97,0.03,432.57,13986.40
15217,2024-03,Retail,Service_A,1914.60,0.05,91.90,1822.70
15218,2024-06,Enterprise,Subscription_C,18531.28,0.01,240.91,18290.37
15219,2024-01,SMB,Product_B,14013.76,0.02,224.22,13789.54
15220,2024-03,Retail,Product_B,3518.97,0.05,182.99,3335.98
15221,2024-03,Enterprise,Product_B,15244.09,0.01,121.95,15122.14
15222,2024-11,Enterprise,Product_B,20721.69,0.01,227.94,20493.75
15223,2024-11,SMB,Product_B,11043.35,0.03,298.17,10745.18
15224,2024-10,Enterprise,Service_A,18166.95,0.01,109.00,18057.95
15225,2024-09,Enterprise,AddOn_D,18475.90,0.01,166.28,18309.62
15226,2024-04,Retail,Subscription_C,3739.97,0.05,187.00,3552.97
15227,2024-01,SMB,AddOn_D,8548.27,0.03,290.64,8257.63
15228,2024-06,Enterprise,Subscription_C,19635.79,0.01,215.99,19419.80
15229,2024-06,Retail,Service_A,2683.14,0.04,104.64,2578.50
15230,2024-08,Enterprise,Service_A,17666.44,0.01,212.00,17454.44
15231,2024-09,Retail,Product_B,2491.48,0.04,102.15,2389.33
15232,2024-07,Retail,Subscription_C,1838.56,0.04,71.70,1766.86
15233,2024-06,Retail,AddOn_D,2872.61,0.04,120.65,2751.96
15234,2024-07,Retail,Subscription_C,1464.64,0.04,57.12,1407.52
15235,2024-03,Retail,Service_A,4055.97,0.04,174.41,3881.56
15236,2024-06,Enterprise,Service_A,25592.79,0.01,230.34,25362.45
15237,2024-06,SMB,Product_B,5585.23,0.03,167.56,5417.67
15238,2024-07,Enterprise,Product_B,29354.78,0.02,440.32,28914.46
15239,2024-11,SMB,Subscription_C,14717.33,0.03,382.65,14334.68
15240,2024-10,SMB,Subscription_C,14669.76,0.02,337.40,14332.36
15241,2024-09,Enterprise,Service_A,27444.46,0.01,247.00,27197.46
15242,2024-03,Enterprise,Subscription_C,17037.35,0.01,204.45,16832.90
15243,2024-11,Enterprise,AddOn_D,28393.64,0.01,255.54,28138.10
15244,2024-01,SMB,Service_A,8221.33,0.02,172.65,8048.68
15245,2024-11,Enterprise,Service_A,29752.29,0.02,446.28,29306.01
15246,2024-06,Enterprise,Subscription_C,27805.13,0.01,250.25,27554.88
15247,2024-07,SMB,Subscription_C,12522.26,0.03,363.15,12159.11
15248,2024-11,Retail,Service_A,4140.09,0.04,169.74,3970.35
15249,2024-05,Retail,AddOn_D,3887.88,0.05,190.51,3697.37
15250,2024-09,Enterprise,Service_A,19885.37,0.01,178.97,19706.40
15251,2024-07,SMB,Product_B,6417.34,0.02,115.51,6301.83
15252,2024-03,Enterprise,Subscription_C,17341.22,0.01,190.75,17150.47
15253,2024-09,Retail,AddOn_D,3504.53,0.05,182.24,3322.29
15254,2024-10,Enterprise,AddOn_D,28436.43,0.01,284.36,28152.07
15255,2024-10,SMB,Product_B,7152.00,0.02,150.19,7001.81
15256,2024-01,Enterprise,Subscription_C,27420.78,0.01,329.05,27091.73
15257,2024-01,SMB,AddOn_D,8475.21,0.03,228.83,8246.38
15258,2024-03,SMB,Service_A,5939.24,0.02,118.78,5820.46
15259,2024-09,Retail,Product_B,1213.66,0.04,46.12,1167.54
15260,2024-06,Retail,Subscription_C,1006.39,0.04,36.23,970.16
15261,2024-08,Enterprise,AddOn_D,24277.24,0.01,339.88,23937.36
15262,2024-10,SMB,AddOn_D,14346.29,0.03,459.08,13887.21
15263,2024-09,Retail,Service_A,4023.77,0.05,181.07,3842.70
15264,2024-06,SMB,Subscription_C,8346.64,0.03,267.09,8079.55
15265,2024-01,Retail,Product_B,4911.61,0.05,221.02,4690.59
15266,2024-05,SMB,Product_B,10581.34,0.03,328.02,10253.32
15267,2024-03,Retail,Product_B,3238.59,0.06,178.12,3060.47
15268,2024-05,SMB,Product_B,7455.31,0.02,164.02,7291.29
15269,2024-08,SMB,Product_B,11324.79,0.03,339.74,10985.05
15270,2024-06,Retail,Product_B,1164.18,0.05,53.55,1110.63
15271,2024-07,Retail,Subscription_C,2140.53,0.05,115.59,2024.94
15272,2024-01,SMB,Product_B,10528.40,0.03,273.74,10254.66
15273,2024-03,SMB,Product_B,13253.08,0.02,318.07,12935.01
15274,2024-07,Retail,AddOn_D,1854.77,0.05,96.45,1758.32
15275,2024-03,SMB,Service_A,9240.33,0.02,184.81,9055.52
15276,2024-01,Enterprise,Product_B,25488.37,0.01,356.84,25131.53
15277,2024-07,SMB,Service_A,6464.03,0.02,155.14,6308.89
15278,2024-07,SMB,Product_B,10774.11,0.02,193.93,10580.18
15279,2024-03,SMB,Subscription_C,7947.70,0.03,230.48,7717.22
15280,2024-09,Enterprise,AddOn_D,17107.98,0.01,188.19,16919.79
15281,2024-05,Retail,Subscription_C,3975.49,0.05,182.87,3792.62
15282,2024-08,SMB,Product_B,5829.77,0.02,128.25,5701.52
15283,2024-01,Enterprise,AddOn_D,22008.05,0.01,132.05,21876.00
15284,2024-06,Retail,Service_A,3331.32,0.05,176.56,3154.76
15285,2024-05,Enterprise,Subscription_C,18219.76,0.01,236.86,17982.90
15286,2024-06,Enterprise,Product_B,26926.47,0.01,323.12,26603.35
15287,2024-11,SMB,Subscription_C,10539.16,0.03,284.56,10254.60
